"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Haiti","HTI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4402337637977","20.1252072093036","20.802648871567","21.4706205681824","21.9995783229731","22.5049412936123","23.0018363162708","23.4895119944276","23.9682677015387","24.4367113848506","24.8953249600046","25.3435874681096","25.7813149858061","26.2077250672239","26.6231188972666","27.0270378862153","27.4175706296699","27.7940822522494","28.1567904087872","28.5057820115222","28.6576196940519","28.793303113228","28.9133013445226","29.0180834702733","29.1081189443114",
"Hungary","HUN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0437275919474","98.0429567293229","98.0396092982152","98.0362810525522","98.0329662219326","98.029143037033","98.0248277713699","98.0205413460237","98.0162854643745","98.0120750590408","98.0084003041022","98.0047619310782","98.0021500731039","97.9999085136149","97.9976794505183","97.9954541400148","97.9931789584607","97.9908758837113","97.9885191913956","97.9861309569959","97.9837062795673","97.9812382429156","97.9787350415865","97.976195278385","97.9736275561386",
"IBRD only","IBD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0096597153377","52.3256842837991","55.022003573304","56.6682601161242","58.3203878081403","59.9986976875842","61.6730498413603","63.3678410313597","65.0702437813611","66.7712406815713","68.4669510771672","70.1590408616242","71.8512316269267","73.5464460020554","75.2423575156247","76.931670557343","78.6139174594221","80.1496071950918","81.8262300587061","83.470606854664","85.0768095651696","86.6444211935549","88.1507991500758","89.8936226114351","90.9011758004156",
"IDA & IBRD total","IBT","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.920589531221","47.0120905706598","49.3247996134455","50.6729269913009","52.075155573953","53.5183347111075","54.959538295101","56.4133926937819","57.8709761736458","59.3231447034661","60.7712825149892","62.1181906319175","63.5542940000455","64.985996389074","66.4184518592247","67.8452142588306","69.2632317199031","70.5317317922969","71.9322010591575","73.2989831969541","74.6314473052709","75.9308647295205","77.2214331668073","78.4933594683483","79.2249823843481",
"IDA total","IDA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5947173758297","29.0266651518183","29.587537916461","30.172359087421","30.9896337478407","31.9104224103655","32.867384149521","33.8460807864758","34.8237945800294","35.7910528895657","36.77150463367","37.5278383833462","38.4717023413883","39.3613028730069","40.2784044921478","41.2232672984577","42.1869859265646","43.2249526366127","44.2188379518913","45.2273007217955","46.241500072301","47.2796588316493","48.4012830142181","49.1365765488625","49.4473112504474",
"IDA blend","IDB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6362165863632","35.7227074856897","35.9825771959367","36.294285104612","37.2491970409531","38.2048258490526","39.2182787171249","40.2508795224543","41.3017429932243","42.3627190180445","43.4342985804266","44.5131394897622","45.5969974865624","46.6881279753661","47.7860062449132","48.8905117626007","50.0005991390601","51.1239481085685","52.2651074145661","53.4236201595087","54.6082342270871","55.8106897916106","57.3699829558532","57.8902556709338","58.0769475208403",
"Indonesia","IDN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5831787269392","43.534313765172","45.5010531020753","47.4821079251045","49.4772142680194","51.4837806650068","53.5018961119134","55.5300293728108","57.5678736084239","59.6133891473514","61.6611213279716","63.6913657210041","65.7302519834107","67.7766235595933","69.8304612551161","71.8904398574445","73.9559310852412","76.0256805835892","78.0995418857349","80.1767467592482","82.2571090356155","84.339850898343","85.6486611717997","86.9363345400971","88.2031685658499",
"IDA only","IDX","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7814063740182","25.3890062837222","26.1025014353273","26.8334475077481","27.5683590934613","28.4635365827802","29.3842631034555","30.322851909374","31.2467594206244","32.1491104474159","33.0662091967173","33.6766794560853","34.5410860744437","35.3166681393888","36.1352115057706","36.9967830384951","37.8909718197989","38.881257015469","39.8070991490139","40.7495319109696","41.6854711146013","42.6453621311525","43.5859161580336","44.4539989619133","44.8047676684802",
"Isle of Man","IMN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"India","IND","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6638821125248","17.2206798996747","19.9645829063411","22.7256519741888","25.504088846955","28.2988919138167","31.1102746501892","33.9383850862219","36.7829765979312","39.6431708126058","42.5191116694177","45.4108795020998","48.3205923569019","51.2472926178236","54.1905506719672","57.1496392627885","60.1238284933312","63.1125583715917","66.1148742165368","69.1300220717047","72.0482326780192","74.9328568041953","77.8161883735175","80.6978943350927","83.380872478201",
"Not classified","INX","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0039815195189","89.9934206605421","89.9824305641103","89.9700431850216","89.9574538006016","89.944799688173","89.9326745170445","89.923319628906","89.9138931088148","89.9043585226446","89.8947557932751","89.8850354586049","89.8752066389218","89.8653106033212","89.8553013523079","89.8452309062707","89.8349918949082","89.8240697617023","89.812337262782","89.7998496161213","89.7865313699403","89.7724871048145","89.757648052779","89.742009351926","89.7256064199387",
"Iran, Islamic Rep.","IRN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.218293196505","78.9731471753929","79.7155487867345","80.4456337712598","81.1633098268727","81.8685049537412","82.5614052358839","83.2321134946783","83.8869750183033","84.5313775424274","85.16566965163","85.7898043501208","86.4018915038268","87.0030127281938","87.5950808163193","88.1779155269033","88.7518172769829","89.3166613162414","89.6988576017474","90.0210887632991","90.2667726388145","90.3162236149744","90.3647309306855","90.4119852074826","90.458288016159",
"Iraq","IRQ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.5047677877262","71.075866107073","71.6455694675998","72.2138771289347","72.7807850256075","74.4450745683206","76.1219593481463","77.8117345436879","79.5141852850981","81.2291181152915","82.9658498255287","84.7190691046442","86.4826460447995","88.2564846708838","90.0405629244154","91.8347515135487","93.6396641233782","95.4549205220896","96.9997458760796","97.864851810422","98.4932660483814","98.4959720542325","98.4987799022337","98.501709975411","98.5047513855653",
"Iceland","ISL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7980041291152","98.7971837425424","98.7963729510366","98.7949491900819","98.7933244677551","98.7917259201809","98.7901467233098","98.7886019021965","98.7870790817422","98.7855707233906","98.7847535507852","98.7845859292734","98.7844113664715","98.7839858955201","98.7835434602545","98.7831179489898","98.7826661232675","98.7821726872398","98.7816461491977","98.7811009775607","98.7805419679259","98.7799498182969","98.7793239094093","98.7786759933373","98.7780018629454",
"Israel","ISR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9999980424614","99.9999999141995","99.9999966748332","99.9999972968458","99.9999987008863","99.999996277042","99.9999970677578","99.9999967389264","99.9999990692997","99.9999967272176","100","99.9956552135569","99.9884608340089","99.9813907693021","99.9744595332157","99.9676711051809","99.9610220718726","99.9545287961214","99.9481963561794","99.9420208696373","99.9360127624406","99.9301799523059","99.924519816082","99.9190335270473","99.9200782006513",
"Italy","ITA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8859327621191","99.8859214415661","99.8858964413785","99.8858746241475","99.8858507122837","99.8858236930033","99.8858036076723","99.8857799717069","99.8857542871757","99.8857309646722","99.8857106015763","99.8856821171754","99.8856332979671","99.8855778298286","99.8855182584591","99.8854583535856","99.885399852308","99.8853414231028","99.8852799137261","99.8852225421869","99.8851578267552","99.8850975832792","99.8850325902598","99.8849719036501","99.8849043408577",
"Jamaica","JAM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3897902476816","80.4397265320862","80.4900715011556","80.5402961444726","81.06758684543","81.5952850004995","82.123305250613","82.6517047080876","83.180409388657","83.7094853462441","84.2388789441069","84.768570999696","85.2981420323076","85.8275297136537","86.3566821660583","86.8855879242963","87.4141682686662","87.9424102965954","88.4702342742167","88.997622645007","89.5245308476169","90.0509072917054","90.5767034338028","91.1018987715533","91.6264600288818",
"Jordan","JOR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0001342310668","98.8872678903901","98.7679426094807","98.6486747174721","98.5294571468879","98.4169700805217","98.308206099878","98.2009358550483","98.09501501556","97.9902274488182","97.8864815715208","97.7836292183144","97.6815546659463","97.5800917869947","97.4791874276905","97.3716594756962","97.2644408764445","97.1574792984054","97.0507514777426","96.9442655127058","96.8379669917401","96.7318948068054","96.6260204300308","96.5203168428374","96.4147907489487",
"Japan","JPN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9977656818046","99.9954967125937","99.9932277433829","99.990958774172","99.9886898049611","99.9864208357503","99.9841518665394","99.9818828973285","99.9796139281177","99.9773449589068","99.9750759896959","99.972807020485","99.9705380512742","99.9682690820633","99.9660001128524","99.9637311436416","99.9614621744307","99.9591932052198","99.9569242360089","99.9546552667981","99.9523862975872","99.9501173283763","99.9478483591655","99.9455793899546","99.9433104207437",
"Kazakhstan","KAZ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.845702173166","96.8453385380879","96.8978353203907","96.9502145771284","97.0024793846235","97.0648490891514","97.1271155183214","97.1892688223895","97.2513208704644","97.3132617625394","97.3751082146427","97.4368392211239","97.4984582188857","97.5599727804689","97.6213968243494","97.6826966507758","97.7438938717997","97.8049933636929","97.8553422711483","97.9051562762041","97.9463161907176","97.9538478987078","97.9526402205332","97.948876378574","97.9447423331533",
"Kenya","KEN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6473801064419","24.3164597238105","25.0346081207823","25.7535178867465","26.4731149422539","27.1932269454509","27.9138955031129","28.6350439627237","29.3565994040011","30.0784132028819","30.8004947681643","31.5229174481557","32.2455260120869","32.9682462912978","33.6908976254492","34.4133695043635","35.1355349703251","35.857250498731","36.5783889502292","37.298797647533","38.018340896347","38.7368777065186","39.454252565811","40.1703366344741","40.8849654611543",
"Kyrgyz Republic","KGZ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.8282031249624","92.8282378799564","93.005572595951","93.1829301574786","93.3602758261186","93.6560226009521","93.9520874390933","94.2485169694254","94.5452869474658","94.8423723936302","95.1391384215873","95.435495439877","95.7313479681621","96.0266897957502","96.3214166857355","96.6154706740523","96.9087481057027","97.2012105005547","97.4927558595168","97.7833519513512","98.017628465842","98.1478549913374","98.278227766543","98.4088738227501","98.5398995968815",
"Cambodia","KHM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.447277669756","10.7958282120224","13.5213126606582","16.4957664710748","19.4886033113327","22.4997083184805","25.5284652809793","28.5752843908418","31.6569911125652","34.8431292661324","38.0399288332331","41.2469119068715","44.4635910579506","47.6891050739855","50.9237116921206","54.1665197831593","57.417022532982","60.6744151428492","63.9398472470947","67.2122392007629","70.4910427870757","73.7752065517154","77.0641162411033","80.3569034278216","83.3359328714314",
"Kiribati","KIR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4332516112154","30.4939861959849","31.411410840326","32.3289642125859","33.2463631405513","34.163338666221","35.2022104813693","36.3306938222446","37.1173607941238","37.8765617583736","38.6081785659638","39.3118291707544","39.9871295227772","40.6328916636928","41.2494292871662","41.8362047246118","42.3903837205277","42.9115121446096","43.4001999878848","43.8567170359075","44.2810965836604","44.6738091395008","45.0352022161591","45.1052498687683","45.1735078207297",
"St. Kitts and Nevis","KNA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4508633800915","87.1049196213683","87.7589758626448","88.4130321039216","89.0670883451984","89.7211445864751","90.3752008277517","91.0292570690285","91.6833133103052","92.337369551582","92.9914257928585","93.6454820341353","94.2995382754121","94.9535945166888","94.9535945166888","94.9535945166888","94.9535945166888","94.9535945166888","","","","","","","",
"Korea, Rep.","KOR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","99.9913543263754","99.9749792813269","99.9586042362784","99.9422291912298","99.9258541461813","99.9094791011328","99.8931040560842","99.8767290110357","99.8603539659872","99.8439789209386","99.8276038758901","99.8112288308416","99.7948537857931","99.7784787407445","99.762103695696","99.7457286506475","99.7293536055989",
"Kuwait","KWT","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Latin America & Caribbean (excluding high income)","LAC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.6787597554097","74.4135689268375","75.1372989813321","75.8581019922002","76.5737896753342","77.3010885462333","78.0231719563036","78.7488759620139","79.4692364574604","80.1843116930472","80.899536293622","81.6104701007304","82.3106266908672","83.0003102912648","83.6851800209889","84.3642537669543","85.037089121128","84.8820875096081","85.5728704479412","86.2593374952088","86.9394309333238","87.6217713676084","88.2688039824404","88.8614912437489","89.3607401069492",
"Lao PDR","LAO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5792078387046","31.5102351712047","34.4269495344491","37.3258889602635","40.206970140516","43.0065419549901","45.6181272062028","48.2158994762992","50.8009551119223","53.3715578045122","55.92839334626","58.4713447138194","61.0006356441256","63.5147843127718","66.0147584184353","68.5001364815887","70.9711485336486","73.4268509487817","75.8672585757636","78.292642485837","80.7027420895793","83.0975867054683","85.1292056400031","86.9959981840748","88.7314131605599",
"Lebanon","LBN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9237295197972","76.9237295197972","76.9237295197972","78.2329078327086","79.54208614562","80.8512644585314","82.1604427714428","83.4696210843542","84.7787993972656","86.087977710177","87.3971560230884","88.7063343359999","90.0155126489113","91.3246909618227","92.6338692747341","93.9430475876455","95.2522259005569","96.5614042134683","97.8705825263797","99.0673793809694","99.2","99.2","99.2","99.2","99.2",
"Liberia","LBR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1734894943623","12.4677838881013","12.7650839146354","13.0649848713731","13.3677053295354","13.6730363587121","14.1158011729766","14.564331528772","15.018343502263","15.4802745365152","15.9501173630923","16.4280907750626","16.9137232016405","17.4074580077978","17.9088071106971","18.4179781203981","18.9349390175014","19.4591800299081","19.9911366216728","20.5305258325317","21.0772995001903","21.631407651363","22.1923063601074","22.7604195167576","23.3351954904068",
"Libya","LBY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0645500144262","90.9576581822951","90.8507663501639","90.7438745180328","90.6369826859016","90.5300908537705","90.4231990216393","90.3163071895082","90.209415357377","90.1025235252459","89.9956316931147","89.8887398609836","89.7818480288524","89.6749561967213","89.5680643645901","89.461172532459","89.3542807003278","89.2473888681967","89.1404970360656","89.0336052039344","88.9267133718033","88.8198215396721","88.712929707541","88.6060378754098","88.4991460432787",
"St. Lucia","LCA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9744584780529","84.9803185483626","85.0025858792269","85.0242495780866","84.8312463406427","84.6384275834936","84.4463989755519","84.2555483784104","84.0663414681814","83.8789714448605","83.6875055171491","83.4554358381498","83.2177970691817","82.9738127576029","82.7233630078731","82.9135424876692","83.1035196660243","83.2569990879187","83.3759977820708","83.3723158043306","83.3681101145383","83.3633139252982","83.3579905079804","","",
"Latin America & Caribbean","LCN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.3097911081889","76.0098903480138","76.7011849195031","77.3887829212486","78.0720303148086","78.803190021519","79.4918355907081","80.183516819682","80.870473024691","81.5533824550417","82.2368400319216","82.9161600162466","83.5858380699203","84.2465825989508","84.9019916049358","85.5521939722884","86.1960929811649","86.1901512422603","86.8260228187697","87.4589803843898","88.0706470921194","88.703805029064","89.3513778182508","89.8859700656039","90.3382126543654",
"Least developed countries: UN classification","LDC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8082890030356","21.4614794473026","22.2107917416889","23.0038791983807","23.7954620463105","24.7538623031924","25.70921906884","26.6505282380762","27.6157611122677","28.5876523328538","29.5614228386989","30.2536978146531","31.2086513582881","32.1658424554903","33.1347855288368","34.1075480447881","35.0738470499709","36.1184251098484","37.0844906815234","38.0332922296145","38.9840622071709","39.9646050434364","40.9190368195389","41.5125758276497","42.3245907377642",
"Low income","LIC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0689904684857","23.2669462783955","27.2828915749094","27.5520646610313","27.8431728372547","28.3896517627248","29.0007408309301","29.7014180687181","30.3724263690798","30.9946510926422","31.6464123135482","31.6875746215616","32.2377068694924","32.6798866322504","33.1289458679049","33.6780097212881","34.3067864910005","35.1328282381494","35.8559282209054","36.6134438387081","37.3334436373033","38.0996778520501","38.8905907886216","39.5747984037655","38.2070020865418",
"Liechtenstein","LIE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95",
"Sri Lanka","LKA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.8072668848757","77.6040116337401","78.4039232794379","79.2069755512289","80.0131764124299","80.8225453170759","81.6350563894259","82.4507307606243","83.2695498205745","84.0915264944886","84.916653598686","85.744932124631","86.576365798464","87.410942249761","88.2487200055783","89.0897723399477","89.9341591246989","90.7819310655448","91.6331770755008","92.4879479800339","93.3463184770693","94.2083491070029","94.9480533011818","95.3491933910345","95.3530207374149",
"Lower middle income","LMC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6034711224056","30.2031632649373","31.9538013079664","33.7257619227462","35.6219304607254","37.547524841712","39.4973098761778","41.4839136559709","43.47490229789","45.4703489682399","47.4728444155644","49.4845367602935","51.5051225815911","53.5330254124245","55.5803190508933","57.6184428963224","59.6494833554506","61.6799099997332","63.7130591337721","65.7405553366969","67.7132390872993","69.6530663279112","71.6776588742401","73.7204711226519","75.2373042669597",
"Low & middle income","LMY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7325781499427","46.7412861743231","48.3242041949365","49.7770161483898","51.2846829650143","52.824236111238","54.3666425508133","55.9088736479431","57.4529950960992","58.9893281921098","60.52157071905","61.9455555188514","63.4623207151768","64.9736436028065","66.4849295115391","67.9901210195728","69.4866069747076","70.8306549989969","72.3165282561865","73.7683053435065","75.1840055403767","76.5637418391753","77.9393199871178","79.2919902290798","80.053638384536",
"Lesotho","LSO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9109680595621","15.4957394207867","17.0718164332742","18.6189165343031","20.1519465673748","21.6703679710685","23.1744368605151","24.6557826139107","26.1239917400803","27.5788226829742","29.020495938413","30.4489318304881","31.8586043360402","33.2568347766841","34.6437079655808","36.0192915871812","37.3835722556357","38.7366301247734","40.0785080651777","41.4091356196007","42.7284382834052","44.0363729437393","45.3328485039477","46.6178621737328","47.8913481422717",
"Late-demographic dividend","LTE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2296707788336","64.1187629851392","67.0493971756767","68.595734640581","70.12485975173","71.6587666289023","73.1683855762048","74.6978527086116","76.2073431069617","77.6935423733747","79.155221054337","80.5904544515685","82.002287690068","83.3930962270333","84.7654870589132","86.1168572677273","87.4467506891737","88.7505912998819","90.0275927699321","91.2789188426645","92.4959920399438","93.6857353473648","94.846396557386","95.9006096018764","96.2519921561602",
"Lithuania","LTU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2628327273275","84.7312747207925","85.1946973431147","85.6598602645547","86.1267686788169","86.614106124964","87.120025751018","87.6245897499717","88.1277954949637","88.6676561367708","89.1941477060659","89.7354861346124","90.3009705081306","90.8648178620678","91.4271935305975","91.9880821486282","92.5491836464928","93.1100410366065","93.6701055685758","94.2289437143384","94.786284769893","95.3414364231375","95.8940517663177","96.3848409552758","96.3965645962382",
"Luxembourg","LUX","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6901859875283","97.68316460089","97.6782432463947","97.6734276628199","97.6687093721814","97.6641072754687","97.6595985810241","97.6551965026452","97.6508653485568","97.646673581353","97.642561725648","97.6385453220137","97.6347032194608","97.6310682676105","97.6276041187324","97.6243035577451","97.6211680150003","97.618188396035","97.6153595742426","97.6126777405437","97.6101288941599","97.6077017276341","97.6053918019199","97.6032304799558","97.6011739095936",
"Latvia","LVA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1822298525204","89.1580310942879","89.3860553955735","89.5263556907713","89.6130829805605","89.6980083736191","89.7567394506575","89.8089264081031","89.8611624895794","89.9210042199692","89.987937726115","90.0539577656872","90.1188989835072","90.182767248935","90.2454171956005","90.4930837616034","90.7423211464844","90.9929787461015","91.2449187722214","91.4979934262128","91.7520645595703","92.0069797523466","92.2626087395691","92.5186835470802","92.5346142806387",
"Macao SAR, China","MAC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"St. Martin (French part)","MAF","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1705072850435","99.1705072850435","99.1705072850435","99.1705072850435","99.1705072850435","99.2217301839164","99.2729530827894","99.3241759816624","99.3753988805353","99.4266217794083","99.4778446782813","99.5290675771542","99.5802904760272","99.6315133749002","99.6827362737731","99.7339591726461","99.785182071519","99.836404970392","99.887627869265","99.9388507681379","99.9900736670109","100","100","100","100",
"Morocco","MAR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.2172980422046","68.9979286734151","70.1959471768186","71.3611031579094","72.2380118322512","73.1773231573067","74.1286277364386","75.07865785853","76.0270465893793","76.9734340408013","77.9186321842885","78.8617098179303","79.8028926607457","80.7418405934609","81.6787833331369","82.6133857695212","83.5458723077839","84.4759106100825","85.4034661501233","86.3282321764417","87.2504334400562","87.3836441048483","87.5163508881869","87.6475617548846","87.7780205460508",
"Monaco","MCO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Moldova","MDA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.2506597546078","71.6566360139353","72.0679189727621","72.4845086683778","73.0585042277255","73.6881674871304","74.3686465028657","75.053404668561","75.742452878246","76.4357878576591","77.1334278567767","77.835369795755","78.5416235324603","79.2521957133911","79.9670878839298","80.6901033429329","81.420818324275","82.1581768544632","82.9015800000824","83.6501429350345","84.4032169070888","85.1600042772456","85.734993748898","86.3094330336137","86.8828564200079",
"Madagascar","MDG","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82452281975997","4.27623527366861","4.72902485932566","5.18344484506749","5.63879503752012","6.12117413127887","6.60626042533301","7.09404608313975","7.58477414006482","8.07809172690129","8.57423264106828","9.07317377918647","9.57497737668474","10.0796108433394","10.5872297277492","11.0976984755033","11.6111708038341","12.1276026442495","12.647045200372","13.1693375483997","13.6947390405503","14.2229663442332","14.7542849047499","15.2883891812498","15.3671469967754",
